canonicalName,class,classKey,confidence,family,familyKey,genus,genusKey,kingdom,kingdomKey,matchType,note,order,orderKey,phylum,phylumKey,rank,scientificName,species,speciesKey,status,synonym,usageKey,verbatimScientificName
Orthotylellus pallescens,Insecta,216,99,Miridae,4319.0,Sthenaridea,2010229.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Orthotylellus pallescens Usinger, 1946",Sthenaridea rufescens,4776488.0,SYNONYM,True,4776492,Orthotylellus pallescens
Proboscidocoris malayus,Insecta,216,100,Miridae,4319.0,Proboscidocoris,4776724.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Proboscidocoris malayus Reuter, 1908",Proboscidocoris malayus,6130202.0,ACCEPTED,False,6130202,Proboscidocoris malayus
Grammodes geometrica,Insecta,216,80,Noctuidae,7015.0,Grammodes,1786955.0,Animalia,1,FUZZY,,Lepidoptera,797,Arthropoda,54,SPECIES,"Grammodes geometrica Fabricius, 1775",Grammodes geometrica,1787009.0,ACCEPTED,False,1787009,Grammarodes geometrica
Nymphula,Insecta,216,96,Crambidae,8841.0,Nymphula,1884090.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Nymphula Schrank, 1802",,,ACCEPTED,False,1884090,Nymphula fluctuosalis
Mythimna,Insecta,216,95,Noctuidae,7015.0,Mythimna,1767644.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Mythimna Ochsenheimer, 1816",,,ACCEPTED,False,1767644,Mythimna loreyi
Susumia,Insecta,216,94,,,Susumia,4688458.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Susumia Marumo, 1930",,,DOUBTFUL,False,4688458,Susumia exigua
Euconocephalus nasutus,Insecta,216,100,Tettigoniidae,3991.0,Euconocephalus,1689406.0,Animalia,1,EXACT,,Orthoptera,1458,Arthropoda,54,SPECIES,"Euconocephalus nasutus (Thunberg, 1815)",Euconocephalus nasutus,1689407.0,ACCEPTED,False,1689407,Euconocephalus nasutus
Bolacidothrips,Insecta,216,94,Thripidae,4387.0,Bolacidothrips,4799778.0,Animalia,1,HIGHERRANK,,Thysanoptera,1228,Arthropoda,54,GENUS,"Bolacidothrips Priesner, 1930",,,DOUBTFUL,False,4799778,Bolacidothrips orizae
Rosa,Magnoliopsida,220,97,Rosaceae,5015.0,Rosa,8395064.0,Plantae,6,EXACT,,Rosales,691,Tracheophyta,7707728,GENUS,Rosa L.,,,ACCEPTED,False,8395064,Rosa
Pandanus,Liliopsida,196,97,Pandanaceae,3737.0,Pandanus,8404076.0,Plantae,6,EXACT,,Pandanales,554,Tracheophyta,7707728,GENUS,Pandanus Parkinson,,,ACCEPTED,False,8404076,Pandanus
Oxycephala,Insecta,216,95,Chrysomelidae,7780.0,Oxycephala,3262827.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,"Oxycephala Guérin in Duperry, 1838",,,ACCEPTED,False,3262827,Oxycephala pandani
Oxycephala,Insecta,216,95,Chrysomelidae,7780.0,Oxycephala,3262827.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,"Oxycephala Guérin in Duperry, 1838",,,ACCEPTED,False,3262827,Oxycephala spaethi
Laminicoccus pandani,Insecta,216,99,Pseudococcidae,4534.0,Laminicoccus,2094713.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Laminicoccus pandani (Cockerell, 1895)",Laminicoccus pandani,2094721.0,ACCEPTED,False,2094721,Laminicoccus pandani
Turbinococcus pandanicola,Insecta,216,99,Pseudococcidae,4534.0,Turbinococcus,2095025.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Turbinococcus pandanicola (Takahashi, 1941)",Turbinococcus pandanicola,2095026.0,ACCEPTED,False,2095026,Turbinococcus pandanicola
Myndus irreptor,Insecta,216,100,Cixiidae,8470.0,Myndus,2058165.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Myndus irreptor Fennah, 1956",Myndus irreptor,7666701.0,ACCEPTED,False,7666701,Myndus irreptor
Myndus palawanensis,Insecta,216,100,Cixiidae,8470.0,Myndus,2058165.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Myndus palawanensis Muir, 1923",Myndus palawanensis,2058206.0,ACCEPTED,False,2058206,Myndus palawanensis
Swezeyaria viridana,Insecta,216,100,Tropiduchidae,2232.0,Swezeyaria,2061070.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Swezeyaria viridana Metcalf, 1946",Swezeyaria viridana,2061071.0,ACCEPTED,False,2061071,Swezeyaria viridana
Capelopterum punctatellum,Insecta,216,99,Nogodinidae,2233.0,Scalabis,2051230.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Capelopterum punctatellum Melichar, 1906",Scalabis punctatella,2051239.0,SYNONYM,True,2051240,Capelopterum punctatellum
Neosimmondsia esakii,Insecta,216,100,Pseudococcidae,4534.0,Neosimmondsia,2093386.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Neosimmondsia esakii Takahashi, 1939",Neosimmondsia esakii,2093388.0,ACCEPTED,False,2093388,Neosimmondsia esakii
Myndus bifurcata,Insecta,216,97,Cixiidae,8470.0,Myndus,2058165.0,Animalia,1,FUZZY,,Hemiptera,809,Arthropoda,54,SPECIES,"Myndus bifurcata Metcalf, 1946",Myndus bifurcata,2058188.0,ACCEPTED,False,2058188,Myndus bifurcatus
Paralecanium carolinensis,Insecta,216,100,Coccidae,6963.0,Paralecanium,2091272.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Paralecanium carolinensis Beardsley, 1966",Paralecanium carolinensis,2091316.0,ACCEPTED,False,2091316,Paralecanium carolinensis
Pandanicola pandani,Insecta,216,99,Pseudococcidae,4534.0,Pandanicola,2093279.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Pandanicola pandani (Takahashi, 1939)",Pandanicola pandani,8303652.0,ACCEPTED,False,8303652,Pandanicola pandani
Nesorhamma chalcas,Insecta,216,100,Derbidae,4247.0,Nesorhamma,2061608.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Nesorhamma chalcas Fennah, 1956",Nesorhamma chalcas,2061609.0,ACCEPTED,False,2061609,Nesorhamma chalcas
Myndus dibaphus,Insecta,216,100,Cixiidae,8470.0,Myndus,2058165.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Myndus dibaphus Fennah, 1956",Myndus dibaphus,7532763.0,ACCEPTED,False,7532763,Myndus dibaphus
Pseudococcus pandanicola,Insecta,216,99,Pseudococcidae,4534.0,Laminicoccus,2094713.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Pseudococcus pandanicola Takahashi, 1939",Laminicoccus pandanicola,2094719.0,SYNONYM,True,2094720,Pseudococcus pandanicola
Batracomorphus atrifrons,Insecta,216,88,Cicadellidae,9647.0,Batracomorphus,2040599.0,Animalia,1,FUZZY,,Hemiptera,809,Arthropoda,54,SPECIES,"Batracomorphus atrifrons Metcalf, 1946",Batracomorphus atrifrons,2040930.0,ACCEPTED,False,2040930,Batrachomorphus atrifrons
Pandanicola esakii,Insecta,216,99,Pseudococcidae,4534.0,Pandanicola,2093279.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Pandanicola esakii (Takahashi, 1942)",Pandanicola esakii,7980864.0,ACCEPTED,False,7980864,Pandanicola esakii
Armacia clara,Insecta,216,100,Ricaniidae,5947.0,Armacia,2057559.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Armacia clara (Stål, 1859)",Armacia clara,2057572.0,ACCEPTED,False,2057572,Armacia clara
Trissodoris,Insecta,216,96,Cosmopterigidae,8839.0,Trissodoris,1842650.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Trissodoris Meyrick, 1914",,,ACCEPTED,False,1842650,Trissodoris guamensis
Megacrania batesii,Insecta,216,100,Phasmatidae,5108.0,Megacrania,1413754.0,Animalia,1,EXACT,,Phasmida,1460,Arthropoda,54,SPECIES,"Megacrania batesii Kirby, 1896",Megacrania batesii,1413767.0,ACCEPTED,False,1413767,Megacrania batesii
Coccoloba,Magnoliopsida,220,97,Polygonaceae,2416.0,Coccoloba,2888822.0,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,GENUS,Coccoloba P. Browne,,,ACCEPTED,False,2888822,Coccoloba
Sorghum bicolor,Liliopsida,196,99,Poaceae,3073.0,Sorghum,2705180.0,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Sorghum bicolor (L.) Moench,Sorghum bicolor,2705181.0,ACCEPTED,False,2705181,Sorghum bicolor
Dysmicoccus boninsis,Insecta,216,99,Pseudococcidae,4534.0,Dysmicoccus,2092782.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Dysmicoccus boninsis (Kuwana, 1909)",Dysmicoccus boninsis,7969793.0,ACCEPTED,False,7969793,Dysmicoccus boninsis
Neomaskellia bergii,Insecta,216,100,Aleyrodidae,4304.0,Neomaskellia,4771617.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Neomaskellia bergii (Signoret, 1868)",Neomaskellia bergii,4771618.0,ACCEPTED,False,4771618,Neomaskellia bergii
Annona,Magnoliopsida,220,97,Annonaceae,9291.0,Annona,3155252.0,Plantae,6,EXACT,,Magnoliales,718,Tracheophyta,7707728,GENUS,Annona L.,,,ACCEPTED,False,3155252,Annona
Saissetia nigra,Insecta,216,98,Coccidae,6963.0,Parasaissetia,2092092.0,Animalia,1,EXACT,3 synonym homonyms,Hemiptera,809,Arthropoda,54,SPECIES,"Saissetia nigra King, 1902",Parasaissetia nigra,8198400.0,SYNONYM,True,5163868,Saissetia nigra
Kallitaxila crini,Insecta,216,100,Tropiduchidae,2232.0,Kallitaxila,2061196.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Kallitaxila crini (Matsumura, 1914)",Kallitaxila crini,8142925.0,ACCEPTED,False,8142925,Kallitaxila crini
Lepidosaphes palauensis,Insecta,216,100,Diaspididae,4521.0,Lepidosaphes,2088966.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Lepidosaphes palauensis Beardsley, 1966",Lepidosaphes palauensis,2089286.0,ACCEPTED,False,2089286,Lepidosaphes palauensis
Saccharum officinarum,Liliopsida,196,100,Poaceae,3073.0,Saccharum,2703910.0,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Saccharum officinarum L.,Saccharum officinarum,2703912.0,ACCEPTED,False,2703912,Saccharum officinarum
Anoronotum rufum,Insecta,216,100,Dynastidae,4205.0,Anoronotum,1075691.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Anoronotum rufum Arrow, 1939",Anoronotum rufum,1075692.0,ACCEPTED,False,1075692,Anoronotum rufum
Gonocephalum,Insecta,216,97,Tenebrionidae,7857.0,Gonocephalum,8021518.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,GENUS,"Gonocephalum Chevrolat, 1849",,,ACCEPTED,False,8021518,Gonocephalum
Aspidiella sacchari,Insecta,216,99,Diaspididae,4521.0,Aspidiella,2083405.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Aspidiella sacchari (Cockerell, 1893)",Aspidiella sacchari,2083429.0,ACCEPTED,False,2083429,Aspidiella sacchari
Odonaspis saccharicaulis,Insecta,216,99,Diaspididae,4521.0,Odonaspis,2086528.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Odonaspis saccharicaulis (Zehntner, 1897)",Odonaspis saccharicaulis,7825135.0,ACCEPTED,False,7825135,Odonaspis saccharicaulis
Chanithus gramineus,Insecta,216,99,Dictyopharidae,8499.0,Raivuna,2052552.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Chanithus gramineus (Fabricius, 1803)",Raivuna graminea,2052566.0,SYNONYM,True,2052567,Chanithus gramineus
Ugyops annulipes,Insecta,216,100,Delphacidae,8498.0,Ugyops,2056470.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Ugyops annulipes (Stål, 1854)",Ugyops annulipes,8144750.0,ACCEPTED,False,8144750,Ugyops annulipes
Aulacaspis madiunensis,Insecta,216,99,Diaspididae,4521.0,Aulacaspis,2087546.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Aulacaspis madiunensis (Zehntner, 1898)",Aulacaspis madiunensis,2087713.0,ACCEPTED,False,2087713,Aulacaspis madiunensis
Aulacaspis tegalensis,Insecta,216,99,Diaspididae,4521.0,Aulacaspis,2087546.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Aulacaspis tegalensis (Zehntner, 1898)",Aulacaspis tegalensis,8253812.0,ACCEPTED,False,8253812,Aulacaspis tegalensis
Perkinsiella thompsoni,Insecta,216,100,Delphacidae,8498.0,Perkinsiella,2054545.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Perkinsiella thompsoni Muir, 1913",Perkinsiella thompsoni,5156511.0,ACCEPTED,False,5156511,Perkinsiella thompsoni
Ipomoea batatas,Magnoliopsida,220,99,Convolvulaceae,2389.0,Ipomoea,2928509.0,Plantae,6,EXACT,,Solanales,1176,Tracheophyta,7707728,SPECIES,Ipomoea batatas (L.) Lam.,Ipomoea batatas,2928551.0,ACCEPTED,False,2928551,Ipomoea batatas
Nanyozo,Insecta,216,96,Curculionidae,4239.0,Nanyozo,4744603.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,"Nanyozo Kôno, 1942",,,ACCEPTED,False,4744603,Nanyozo viridipictus
Colasposoma,Insecta,216,96,Chrysomelidae,7780.0,Colasposoma,3260090.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,"Colasposoma Laporte, 1833",,,ACCEPTED,False,3260090,Colasposoma metallicum
Euscepes postfasciatus,Insecta,216,99,Curculionidae,4239.0,Cryptorhynchus,1194049.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Euscepes postfasciatus (Fairmaire, 1849)",Cryptorhynchus postfasciatus,1194463.0,SYNONYM,True,4292199,Euscepes postfasciatus
Sphaeropterus,Insecta,216,97,Curculionidae,4239.0,Sphaeropterus,1191527.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,GENUS,"Sphaeropterus Guérin-Ménéville in Duperry, 1838",,,ACCEPTED,False,1191527,Sphaeropterus
Cylas formicarius,Insecta,216,100,Brentidae,4238.0,Cylas,1171596.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Cylas formicarius (Fabricius, 1798)",Cylas formicarius,1171601.0,ACCEPTED,False,1171601,Cylas formicarius
Chaetocnema confinis,Insecta,216,100,Chrysomelidae,7780.0,Chaetocnema,1048170.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Chaetocnema confinis Crotch, 1873",Chaetocnema confinis,4990564.0,ACCEPTED,False,4990564,Chaetocnema confinis
Metriona,Insecta,216,95,Chrysomelidae,7780.0,Metriona,4732523.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,Metriona,,,ACCEPTED,False,4732523,Metriona circumdata
Zanchius fragilis,Insecta,216,100,Miridae,4319.0,Zanchius,4404673.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Zanchius fragilis Usinger, 1946",Zanchius fragilis,7747800.0,ACCEPTED,False,7747800,Zanchius fragilis
Lepidosaphes,Insecta,216,97,Diaspididae,4521.0,Lepidosaphes,2088966.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,GENUS,"Lepidosaphes Shimer, 1898",,,ACCEPTED,False,2088966,Lepidosaphes
Pachyzancla,Insecta,216,94,,,Pachyzancla,4705014.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Pachyzancla Meyrick, 1884",,,DOUBTFUL,False,4705014,Pachyzancla nipponalis
Precis,Insecta,216,96,Nymphalidae,7017.0,Precis,1897886.0,Animalia,1,HIGHERRANK,,Lepidoptera,797,Arthropoda,54,GENUS,"Precis Hübner, 1819",,,ACCEPTED,False,1897886,Precis villida
Hypolimnas bolina,Insecta,216,100,Nymphalidae,7017.0,Hypolimnas,7733971.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Hypolimnas bolina Linnaeus, 1758",Hypolimnas bolina,1910629.0,ACCEPTED,False,1910629,Hypolimnas bolina
Hippotion swinhoei,Insecta,216,100,Sphingidae,8868.0,Hippotion,1862288.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Hippotion swinhoei Moore, 1862",Hippotion swinhoei,1862290.0,ACCEPTED,False,1862290,Hippotion swinhoei
Gryllotalpa,Insecta,216,97,Gryllotalpidae,8555.0,Gryllotalpa,1716116.0,Animalia,1,EXACT,,Orthoptera,1458,Arthropoda,54,GENUS,"Gryllotalpa Latreille, 1802",,,ACCEPTED,False,1716116,Gryllotalpa
Colocasia esculenta,Liliopsida,196,100,Araceae,6979.0,Colocasia,5330758.0,Plantae,6,EXACT,,Alismatales,551,Tracheophyta,7707728,SPECIES,Colocasia esculenta (L.) Schott,Colocasia esculenta,5330776.0,ACCEPTED,False,5330776,Colocasia esculenta
Atactus deplanatus,Insecta,216,98,Curculionidae,4239.0,Atactus,1240215.0,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Atactus deplanatus Faust, J., 1897",Atactus deplanatus,5021658.0,DOUBTFUL,False,5021658,Atactus deplanatus
Tarophagus proserpina,Insecta,216,100,Delphacidae,8498.0,Tarophagus,2054154.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Tarophagus proserpina (Kirkaldy, 1907)",Tarophagus proserpina,2054155.0,ACCEPTED,False,2054155,Tarophagus proserpina
Hippotion celerio,Insecta,216,100,Sphingidae,8868.0,Hippotion,1862288.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Hippotion celerio Linnaeus, 1758",Hippotion celerio,1862293.0,ACCEPTED,False,1862293,Hippotion celerio
Theretra pinastrina,Insecta,216,100,Sphingidae,8868.0,Theretra,1862420.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Theretra pinastrina Martyn, 1797",Theretra pinastrina,1862478.0,ACCEPTED,False,1862478,Theretra pinastrina
Cyrtosperma,Liliopsida,196,97,Araceae,6979.0,Cyrtosperma,2871901.0,Plantae,6,EXACT,,Alismatales,551,Tracheophyta,7707728,GENUS,Cyrtosperma Griff.,,,ACCEPTED,False,2871901,Cyrtosperma
Pseudococcus macrocirculus,Insecta,216,100,Pseudococcidae,4534.0,Pseudococcus,2081087.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Pseudococcus macrocirculus Beardsley, 1966",Pseudococcus macrocirculus,2095250.0,ACCEPTED,False,2095250,Pseudococcus macrocirculus
Lycopersicon esculentum,Magnoliopsida,220,99,Solanaceae,7717.0,Solanum,2928997.0,Plantae,6,EXACT,,Solanales,1176,Tracheophyta,7707728,SPECIES,Lycopersicon esculentum Mill.,Solanum lycopersicum,2930137.0,SYNONYM,True,2930181,Lycopersicon esculentum
Cyrtopeltis tenuis,Insecta,216,99,Miridae,4319.0,Nesidiocoris,2009188.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Cyrtopeltis tenuis Reuter, 1895",Nesidiocoris tenuis,2009189.0,SYNONYM,True,2009190,Cyrtopeltis tenuis
Nesophrosyne argentatus,Insecta,216,100,Cicadellidae,9647.0,Nesophrosyne,2045002.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,Nesophrosyne argentatus,Nesophrosyne argentatus,4775334.0,ACCEPTED,False,4775334,Nesophrosyne argentatus
Terminalia,Magnoliopsida,220,97,Combretaceae,2431.0,Terminalia,3189387.0,Plantae,6,EXACT,,Myrtales,690,Tracheophyta,7707728,GENUS,Terminalia L.,,,ACCEPTED,False,3189387,Terminalia
Trigonops,Insecta,216,96,Curculionidae,4239.0,Trigonops,1225109.0,Animalia,1,HIGHERRANK,,Coleoptera,1470,Arthropoda,54,GENUS,"Trigonops Guérin-Ménéville, 1841",,,ACCEPTED,False,1225109,Trigonops vulgaris
Dialeurodes kirkaldyi,Insecta,216,100,Aleyrodidae,4304.0,Dialeurodes,2012140.0,Animalia,1,EXACT,,Hemiptera,809,Arthropoda,54,SPECIES,"Dialeurodes kirkaldyi (Kotinsky, 1907)",Dialeurodes kirkaldyi,2012142.0,ACCEPTED,False,2012142,Dialeurodes kirkaldyi
Badamia exclamationis,Insecta,216,100,Hesperiidae,6953.0,Badamia,1946375.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Badamia exclamationis Fabricius, 1775",Badamia exclamationis,5142067.0,ACCEPTED,False,5142067,Badamia exclamationis
Anua coronata,Insecta,216,100,Noctuidae,7015.0,Anua,1779462.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Anua coronata Fabricius, 1775",Anua coronata,1779516.0,ACCEPTED,False,1779516,Anua coronata
Psophocarpus tetragonolobus,Magnoliopsida,220,95,Fabaceae,5386.0,Psophocarpus,2944679.0,Plantae,6,FUZZY,,Fabales,1370,Tracheophyta,7707728,SPECIES,Psophocarpus tetragonolobus (L.) DC.,Psophocarpus tetragonolobus,2944683.0,ACCEPTED,False,2944683,Psophocarpus tetragonalubus
Tetranychus neocaledonicus,Arachnida,367,100,Tetranychidae,6057.0,Tetranychus,2130777.0,Animalia,1,EXACT,,Prostigmata,372,Arthropoda,54,SPECIES,"Tetranychus neocaledonicus André, 1933",Tetranychus neocaledonicus,2130146.0,ACCEPTED,False,2130146,Tetranychus neocaledonicus
Dioscorea,Liliopsida,196,97,Dioscoreaceae,7694.0,Dioscorea,2754367.0,Plantae,6,EXACT,,Dioscoreales,1171,Tracheophyta,7707728,GENUS,Dioscorea L.,,,ACCEPTED,False,2754367,Dioscorea
Theretra nessus,Insecta,216,100,Sphingidae,8868.0,Theretra,1862420.0,Animalia,1,EXACT,,Lepidoptera,797,Arthropoda,54,SPECIES,"Theretra nessus Drury, 1773",Theretra nessus,1862475.0,ACCEPTED,False,1862475,Theretra nessus
